id,model,makeId,typeId
8228,SCENIC 1.9 DTI,84,1
8229,SCENIC 1.9L DTI CONFORT,84,1
8230,SCENIC 1.9L DTI LUXE,84,1
8231,SCENIC 1.9L TD CONFORT,84,1
8232,SCENIC 1.9L TD LUXE,84,1
8233,SCENIC 16L CONFORT,84,1
8234,SCENIC 16L LUXE,84,1
8235,SCENIC 2 RXT,84,1
8236,SCENIC 2.0 16V PRIVILEGE,84,1
8237,SCENIC 2.0L LUXE,84,1
8238,SCENIC 2.0L LUXE AUTO,84,1
8239,SCENIC MEGANE 1.9 DCI,84,1
8240,SCENIC MEGANE RXE,84,1
8241,SCENIC RXE 2.0,84,1
8242,SCENIC RXT 1.6 16V,84,1
8243,SCENIC RXT 1.9DTI,84,1
8244,SCENIC SPORTWAY 1.6L 16V,84,1
8245,STEPWAY JUMP LE 1.6,84,1
8246,STEPWAY PH2 INTENS 1.6,84,1
8247,STEPWAY PH2 ZEN 1.6,84,1
8248,STEPWAY PH2 ZEN PLUS 1.6,84,1
8249,SYMBOL 1.6 PRIVILEGE,84,1
8250,SYMBOL AUTHENTIQUE 1.6,84,1
8251,SYMBOL CONFORT 1.5 DCI,84,1
8252,SYMBOL CONFORT 1.6 16V,84,1
8253,SYMBOL CONNECTION 1.5,84,1
8254,SYMBOL CONNECTION 1.6,84,1
8255,SYMBOL EXPRESSION 1.6,84,1
8256,SYMBOL LUXE 1.6 16V,84,1
8257,SYMBOL PACK 1.5 DCI,84,1
8258,SYMBOL PACK 1.6 16V,84,1
8259,SYMBOL PACK 1.6 8V,84,1
8260,SYMBOL SL CONNECTION,84,1
8261,TIIDA 1.8 6MT TEKNA,84,1
8262,TIIDA 1.8 6MT VISIA,84,1
8263,TRAFIC,84,2
8264,TRAFIC,84,3
8265,TRAFIC (T5X300),84,3
8266,TRAFIC /LARGO NAFTA /,84,3
8267,TRAFIC 2.0 D,84,3
8268,TRAFIC CORTO DIESEL,84,3
8269,TRAFIC CORTO DIESEL (F8Q),84,3
8270,TRAFIC CORTO NAF. S/P LAT,84,3
8271,TRAFIC CORTO NAF.2.2,84,3
8272,TRAFIC CORTO NAF.S/P.LAT.,84,3
8273,TRAFIC CORTO NAFTA,84,3
8274,TRAFIC CORTO NAFTA /,84,3
8275,TRAFIC CORTO NAFTA 2.0,84,3
8276,TRAFIC DCI 100,84,2
8277,TRAFIC LARGO C. TECHO,84,3
8278,TRAFIC LARGO DIE.DA (F8Q),84,3
8279,TRAFIC LARGO DIESEL,84,3
8280,TRAFIC LARGO DIESEL (F8Q),84,3
8281,TRAFIC LARGO DIESEL C/DA,84,3
8282,TRAFIC LARGO NAFTA,84,3
8283,TRAFIC LARGO NAFTA CERR.,84,3
8284,TRAFIC LARGO NAFTA D.,84,3
8285,TRAFIC LARGO TA1C,84,3
8286,TRAFIC MASTER TURBO,84,3
8287,TRAFIC PASSENGER DCI 115,84,2
8288,TRAFIC RODEO C/CAJA C/DA,84,3
8289,TRAFIC RODEO C/CAJA N 2.2,84,2
8290,TRAFIC RODEO C/CAJA,84,2
8291,TRAFIC RODEO C/CAJA S/DA,84,3
8292,TRAFIC RODEO C/CAJA/DA,84,3
8293,TRAFIC RODEO S/CAJA S/DA,84,3
8294,TRAFIC T 1100 D,84,3
8295,TRAFIC T 413,84,3
8296,TRAFIC T1400 D,84,3
8297,TRAFIC T413,84,3
8298,TRAFIC T41F,84,3
8299,TRAFIC T55F,84,3
8300,TRAFIC TA 13,84,3
8301,TWINGO,84,1
8302,TWINGO ALIZE,84,1
8303,TWINGO INITIALE 1.2,84,1
8304,VEL SATIS,84,1
8305,VEL SATIS 3.0 DCI INITIALE,84,1
8306,200,85,1
8307,200 BRM,85,1
8308,200 SDI,85,1
8309,200 VI,85,1
8310,214 SI,85,1
8311,216 COUPE,85,1
8312,216 DOHC,85,1
8313,216 SI,85,1
8314,216 SLI,85,1
8315,218 SD,85,1
8316,218 VI,85,1
8317,220 SD,85,1
8318,220 SDI,85,1
8319,414 GSI,85,1
8320,414 SLI,85,1
8321,416 SI,85,1
8322,416 SI SALOON,85,1
8323,416 SLI,85,1
8324,420 D,85,1
8325,420 DI,85,1
8326,420 SDI,85,1
8327,420 SI,85,1
8328,420 SLDI,85,1
8329,420 SLI,85,1
8330,45,85,1
8331,45 TURBO DIESEL,85,1
8332,4S,85,1
8333,618 I,85,1
8334,618 SI,85,1
8335,620 GSDI,85,1
8336,620 GSI,85,1
8337,620 SDI,85,1
8338,620 SDI LUX,85,1
8339,620 SI,85,1
8340,620 SI LUX,85,1
8341,620 TI,85,1
8342,623 GSI,85,1
8343,623 SI,85,1
8344,623 SI LUX,85,1
8345,75 1.8,85,1
8346,75 CONNOISSEUR,85,1
8347,820 SI,85,1
8348,820 TI,85,1
8349,COUNTY 110,85,2
8350,E-RS25,85,1
8351,MINI COOPER,85,1
8352,R 25 1.6,85,1
8353,R 25 2.0 TD,85,1
8354,R 45 1.6,85,1
8355,R 45 1.8,85,1
8356,R 45 2.0 AT,85,1
8357,R 45 2.0 TD,85,1
8358,R 75 2.0,85,1
8359,R 75 2.0 D TOURER,85,1
8360,R 75 2.0 TD,85,1
8361,R 75 2.0 TD AT,85,1
8362,R 75 2.0 TOURER,85,1
8363,R 75 2.5,85,1
8364,R 75 2.5 AT,85,1
8365,R75 2.0 V6,85,1
8366,R75 2.5 V6,85,1
8367,RANGE ROVER,85,2
8368,ROVER 414 SLI SALOON,85,1
8369,9-3 2.0T,86,1
8370,9.3,86,1
8371,9.3 DIESEL,86,1
8372,9.3 SE,86,1
8373,9.3 SE AT,86,1
8374,9.3 VECTOR 2.0 T,86,1
8375,9.5,86,1
8376,9.5 AERO,86,1
8377,9.5 ARC 2.3 LPT,86,1
8378,9.5 ARC AT,86,1
8379,9.5 GE,86,1
8380,9.5 GRIFFIN,86,1
8381,9.5 LINEAR,86,1
8382,9.5 LINEAR AT,86,1
8383,9.5 SE,86,1
8384,9.5 VECTOR AT,86,1
8385,9.5 VECTOR V6 3.0 LPT,86,1
8386,900,86,1
8387,900 I,86,1
8388,900 S,86,1
8389,900 SE,86,1
8390,900 SE 2.3I,86,1
8391,900 T,86,1
8392,900 V6,86,1
8393,9000 AERO,86,1
8394,9000 CD,86,1
8395,9000 CDE,86,1
8396,9000 CS,86,1
8397,9000 CSE,86,1
8398,9000 GRIFFIN,86,1
8399,9000 I,86,1
8400,9000 S,86,1
8401,9000 TURBO,86,1
8402,AERO 2.0TS,86,1
8403,ARC 2.0T,86,1
8404,JX,87,2
8405,SAMURAI,87,2
8406,SAMURAI 1.9TD,87,2
8407,SAMURAI 1.9TD (TECHO DE,87,2
8408,SAMURAI 1.9TD (TECHO,87,2
8409,SJ-410,87,2
8410,VITARA JLX 1.9 D,87,2
8411,VITARA JX 1.9 D,87,2
8412,VUE,88,2
8413,K310 4X2/VIAGGIO 1050,89,3
8414,ALHAMBRA 1.9 TDI,90,2
8415,ALHAMBRA SE,90,1
8416,ALHAMBRA SXE,90,1
8417,ALHAMBRA TDI,90,2
8418,ALHAMBRA TDI,90,1
8419,ALTEA 1.6,90,1
8420,ALTEA 1.9 TDI,90,1
8421,ALTEA 2.0 TDI,90,1
8422,ALTEA 4 FREETRACK 2.0 T FSI,90,1
8423,CORDOBA,90,1
8424,CORDOBA 1.6,90,1
8425,CORDOBA 1.6 CLX,90,1
8426,CORDOBA 1.6 GLX,90,1
8427,CORDOBA 1.6 MI 010,90,1
8428,CORDOBA 1.6 MI 011,90,1
8429,CORDOBA 1.6 MI 01A,90,1
8430,CORDOBA 1.6 MI 01B,90,1
8431,CORDOBA 1.6 MI 020,90,1
8432,CORDOBA 1.6 MI 021,90,1
8433,CORDOBA 1.6 MI 031,90,1
8434,CORDOBA 1.6 MI 032,90,1
8435,CORDOBA 1.6 MI 033,90,1
8436,CORDOBA 1.6 SE,90,1
8437,CORDOBA 1.6 SX,90,1
8438,CORDOBA 1.6 SXE,90,1
8439,CORDOBA 1.8 16V SX,90,1
8440,CORDOBA 1.8 CLX,90,1
8441,CORDOBA 1.8 GLX,90,1
8442,CORDOBA 1.9 CLX D,90,1
8443,CORDOBA 1.9 D,90,1
8444,CORDOBA 1.9 D GLX,90,1
8445,CORDOBA 1.9 SDI,90,1
8446,CORDOBA 1.9 SDI 010,90,1
8447,CORDOBA 1.9 SDI 011,90,1
8448,CORDOBA 1.9 SDI 01A,90,1
8449,CORDOBA 1.9 SDI 020,90,1
8450,CORDOBA 1.9 SDI 021,90,1
8451,CORDOBA 1.9 SDI 031,90,1
8452,CORDOBA 1.9 SDI 032,90,1
8453,CORDOBA 1.9 SDI 033,90,1
8454,CORDOBA 1.9 TD GLX,90,1
8455,CORDOBA 1.9 TD GTI,90,1
8456,CORDOBA 1.9 TD SXE,90,1
8457,CORDOBA 1.9 TDI,90,1
8458,CORDOBA 1.9 TDI 021,90,1
8459,CORDOBA 1.9 TDI 031,90,1
8460,CORDOBA 1.9 TDI 032,90,1
8461,CORDOBA 1.9 TDI SX,90,1
8462,CORDOBA 1.9 TDI SXE,90,1
8463,CORDOBA 1.9D SE,90,1
8464,CORDOBA 1.9D SXE,90,1
8465,CORDOBA 1.9TDI 011,90,1
8466,CORDOBA 2.0,90,1
8467,CORDOBA 2.0 SX,90,1
8468,CORDOBA GLX (DIESEL),90,1
8469,CORDOBA GLX (NAFTA),90,1
8470,CORDOBA VARIO 1.6,90,2
8471,CORDOBA VARIO 1.6 SXE,90,1
8472,CORDOBA VARIO 1.9 SDI,90,1
8473,CORDOBA VARIO 1.9 TDI,90,1
8474,CORDOBA VARIO GT 1.9 TDI,90,1
8475,CORDOBA VARIO SE 1.9 SDI,90,1
8476,IBIZA,90,1
8477,IBIZA 1.0,90,1
8478,IBIZA 1.2 GL,90,1
8479,IBIZA 1.4,90,1
8480,IBIZA 1.4 BASIC,90,1
8481,IBIZA 1.4 I,90,1
8482,IBIZA 1.4 SE,90,1
8483,IBIZA 1.4 TDI,90,1
8484,IBIZA 1.5 SXI,90,1
8485,IBIZA 1.6,90,1
8486,IBIZA 1.6 SE,90,1
8487,IBIZA 1.6 SXE,90,1
8488,IBIZA 1.8 GTI 16V,90,1
8489,IBIZA 1.9 D CL,90,1
8490,IBIZA 1.9 FR TDI,90,1
8491,IBIZA 1.9 SDI,90,1
8492,IBIZA 1.9D,90,1
8493,IBIZA 1.9D SE,90,1
8494,IBIZA 1.9TD GLX,90,1
8495,IBIZA 1.9TD SXE,90,1
8496,IBIZA 1.9TDI,90,1
8497,IBIZA 1.9TDI SXE,90,1
8498,IBIZA 2.0,90,1
8499,IBIZA 2.0 GTI,90,1
8500,IBIZA 2.0 GTI 16V,90,1
8501,IBIZA FR 1.9 TDI,90,1
8502,IBIZA GTI,90,1
8503,IBIZA PASSION 1.4I,90,1
8504,INCA 1.6 991,90,3
8505,INCA 1.6I,90,2
8506,INCA 1.9 SD 991,90,3
8507,INCA 1.9 SD 99A,90,2
8508,INCA 1.9 SD 99B,90,2
8509,INCA 1.9 SDI,90,2
8510,INCA 1.9D,90,2
8511,LEON 1.6,90,1
8512,LEON 1.8 20 V,90,1
8513,LEON 1.8 T FSI,90,1
8514,LEON 1.8 TSI,90,1
8515,LEON 1.8 TSI AUTOMATIC,90,1
8516,LEON 1.8T,90,1
8517,LEON 1.9 TDI,90,1
8518,LEON 2.0 TDI,90,1
8519,LEON CUPRA 2.0 TSI,90,1
8520,LEON FR 2.0 T FSI,90,1
8521,LEON FR 2.0 TSI,90,1
8522,TOLEDO 1.6,90,1
8523,TOLEDO 1.6 BASE,90,1
8524,TOLEDO 1.6 MAGNUS,90,1
8525,TOLEDO 1.8 20V,90,1
8526,TOLEDO 1.9 D,90,1
8527,TOLEDO 1.9 D CL,90,1
8528,TOLEDO 1.9 D GL,90,1
8529,TOLEDO 1.9 D GLX,90,1
8530,TOLEDO 1.9 GLX TD,90,1
8531,TOLEDO 1.9 TDI MAGNUS,90,1
8532,TOLEDO 1.9 TDI SIGNUM,90,1
8533,TOLEDO 1.9 TDI SXE,90,1
8534,TOLEDO 1.9D MAGNUS,90,1
8535,TOLEDO 1.9TDI,90,1
8536,TOLEDO 2.0 GLX,90,1
8537,TOLEDO 2.0 MAGNUS,90,1
8538,TOLEDO 2.0 ST,90,1
8539,TOLEDO 2.0 TDI,90,1
8540,TOLEDO 2.3 V5,90,1
8541,TOLEDO 2.4 V5,90,1
8542,TOLEDO ENTRY 1.9D,90,1
8543,TOLEDO GLX (DIESEL),90,1
8544,TOLEDO GLX (NAFTA),90,1
8545,TOLEDO SE 1.9D,90,1
8546,TOLEDO SE DIESEL,90,1
8547,TOLEDO SPORT 2.0,90,1
8548,TOLEDO SXE 1.9D,90,1
8549,TOLEDO SXE 1.9TD,90,1
8550,TOLEDO SXE 2.0,90,1
8551,G01,91,1
8552,T30,91,2
8553,T32,91,2
8554,X30,91,2
8555,X30,91,3
8556,X7,91,1
8557,FELICIA COMBI GLX,92,1
8558,FELICIA COMBI GLXI,92,1
8559,FELICIA GLX,92,1
8560,FELICIA GLXI,92,1
8561,FORFOUR 1.1 PASSION,93,1
8562,FORFOUR CITY,93,1
8563,FORFOUR PASSION,93,1
8564,FORFOUR PLAY,93,1
8565,FORTWO,93,1
8566,FORTWO 700 PASSION,93,1
8567,FORTWO CITY,93,1
8568,FORTWO PASSION,93,1
8569,FORTWO PLAY,93,1
8570,PASSION,93,1
8571,SMART & PASSION,93,1
8572,SMART FORFOUR PASSION,93,1
8573,DX3,94,1
8574,ACTYON,95,1
8575,ACTYON,95,2
8576,CHAIRMAN CM600L,95,1
8577,CHAIRMAN CM600S,95,1
8578,ISTANA,95,2
8579,ISTANA,95,3
8580,ISTANA 6 VAN,95,3
8581,ISTANA ECONOMY,95,2
8582,ISTANA ECONOMY,95,3
8583,ISTANA ELITE,95,2
8584,ISTANA ELITE,95,3
8585,ISTANA ELITE OMNI,95,3
8586,ISTANA PRIME,95,3
8587,ISTANA PRIME OMNI,95,3
8588,ISTANA STD,95,3
8589,ISTANA SUPER PRIME,95,2
8590,ISTANA SUPER PRIME,95,3
8591,ISTANA SUPER PRIME OMNI,95,3
8592,KORANDO,95,1
8593,KORANDO 2300 DOHC,95,2
8594,KORANDO 601,95,2
8595,KORANDO 601 TD,95,2
8596,KORANDO 602 EL,95,2
8597,KORANDO 602 TD,95,2
8598,KORANDO FAMILY 4WD RS,95,2
8599,KYRON 2.0 D,95,1
8600,KYRON 2.0 D,95,2
8601,MUSSO 230 SR,95,2
8602,MUSSO 2300 DOHC,95,3
8603,MUSSO 230SL,95,2
8604,MUSSO 290 SL,95,2
8605,MUSSO 601,95,2
8606,MUSSO 601,95,3
8607,MUSSO 601 TD,95,2
8608,MUSSO 601 TD,95,3
8609,MUSSO 602 DIESEL,95,2
8610,MUSSO 602 EL,95,1
8611,MUSSO 602 EL,95,2
8612,MUSSO 602 EL,95,3
8613,MUSSO 602 TD,95,2
8614,MUSSO 602 TD,95,3
8615,MUSSO 662 LA,95,2
8616,MUSSO IL6 3200,95,2
8617,MUSSO IL6 3200,95,3
8618,MUSSO OM 602 EL,95,2
8619,MUSSO OM 662 EL,95,2
8620,MUSSO PRESTIGE,95,2
8621,MUSSO TD,95,2
8622,OM662 TURBO,95,2
8623,REXTON RX 320,95,2
8624,RODIUS,95,1
8625,FORESTER,96,2
8626,FORESTER 2.0 X,96,2
8627,FORESTER 2.0 XS,96,2
8628,FORESTER 2.0 XT,96,2
8629,FORESTER 2.0I,96,2
8630,FORESTER 2.0I AWD CVT,96,2
8631,FORESTER 2.0I AWD CVT X,96,2
8632,FORESTER 2.0I AWD CVT XS,96,2
8633,FORESTER 2.0I CVT SI DRIVE,96,2
8634,FORESTER 2.0l DYNAMIC ES,96,2
8635,FORESTER 2.5 AWD,96,2
8636,FORESTER 2.5 XT,96,2
8637,FORESTER 2.5I,96,2
8638,FORESTER 2.5I AWD CVT,96,2
8639,FORESTER 2.5I AWD CVT XS,96,2
8640,FORESTER 2.5I DYNAMIC ES,96,2
8641,FORESTER 2.5I LIMITED,96,2
8642,FORESTER AWD,96,2
8643,FORESTER AWD 2.0X,96,2
8644,FORESTER AWD 2.0XS,96,2
8645,FORESTER AWD 2.5XT,96,2
8646,FORESTER S,96,2
8647,FORESTER S TURBO AWD,96,2
8648,IMPREZA,96,1
8649,IMPREZA 1.5 R,96,1
8650,IMPREZA 2.0,96,1
8651,IMPREZA 2.0 AWD,96,1
8652,IMPREZA 2.0 GT AWD,96,1
8653,IMPREZA 2.0 RX,96,1
8654,IMPREZA 2.0 TURBO 4WD,96,1
8655,IMPREZA 2.0 WRX-RA,96,1
8656,IMPREZA 2.0I,96,1
8657,IMPREZA 2.0I 4WD RX,96,1
8658,IMPREZA 2.0I AWD CVT 5D,96,1
8659,IMPREZA 2.0I AWD CVT,96,1
8660,IMPREZA 2.0R,96,1
8661,IMPREZA 2.0R SPORT,96,1
8662,IMPREZA 2.5 WRX STI,96,1
8663,IMPREZA GL,96,1
8664,IMPREZA GL 2.0,96,1
8665,IMPREZA GL 4WD,96,1
8666,IMPREZA GT 4WD,96,1
8667,IMPREZA GX,96,1
8668,IMPREZA L 4WD,96,1
8669,IMPREZA L AWD,96,1
8670,IMPREZA LX,96,1
8671,IMPREZA LX AWD,96,1
8672,IMPREZA OUTBACK (AWD),96,1
8673,IMPREZA WRX,96,1
8674,IMPREZA WRX 2.5,96,1
8675,IMPREZA WRX STI,96,1
8676,IMPREZA WRX STI 2.5,96,1
8677,IMPREZA XV 2.0R,96,1
8678,LEGACY,96,1
8679,LEGACY 2.0 GL,96,1
8680,LEGACY 2.0 GL 4WD,96,1
8681,LEGACY 2.0 GL AWD,96,1
8682,LEGACY 2.0I,96,1
8683,LEGACY 2.0R,96,1
8684,LEGACY 2.5 GT,96,1
8685,LEGACY 2.5I,96,1
8686,LEGACY 3.0R,96,1
8687,LEGACY 4D 3.0 DOHC,96,1
8688,LEGACY 4WD,96,1
8689,LEGACY GL,96,1
8690,LEGACY GX,96,1
8691,LEGACY GX 2.5,96,1
8692,LEGACY GX AWD,96,1
8693,LEGACY L,96,1
8694,LEGACY L 4WD,96,1
8695,LEGACY L AWD,96,1
8696,LEGACY LS,96,1
8697,LEGACY LX AWD,96,1
8698,LEGACY LX AWD 2.0,96,1
8699,LEGACY OUTBACK 4WD,96,1
8700,LEGACY OUTBACK AWD,96,1
8701,LEGACY OUTBACK LIMITED,96,1
8702,LEGACY STATION WAGON,96,2
8703,OUTBACK,96,1
8704,OUTBACK,96,2
8705,OUTBACK 2.5,96,1
8706,OUTBACK 2.5 AWD,96,1
8707,OUTBACK 2.5 XT,96,1
8708,OUTBACK 2.5I,96,1
8709,OUTBACK 2.5I AWD CVT,96,1
8710,OUTBACK 3.0 AWD,96,1
8711,OUTBACK 3.0R,96,1
8712,OUTBACK 3.6R,96,1
8713,OUTBACK 3.6R AWD CVT,96,1
8714,OUTBACK LIMITED AWD,96,1
8715,OUTBACK SW,96,1
8716,OUTBACK XS 2.5 AUT,96,1
8717,OUTBACK XS 25I,96,1
8718,TRIBECA,96,2
8719,WRX,96,1
8720,WRX 2.0T AWD 6MT,96,1
8721,WRX 2.0T AWD CVT LIMITED,96,1
8722,WRX 2.5T AWD 6MT STI,96,1
8723,WRX STI,96,1
8724,XV,96,1
8725,XV 2.0I AWD CVT,96,1
8726,XV 2.0I AWD CVT DYNAMIC,96,1
8727,XV 2.0I AWD CVT LTD,96,1
8728,RANCHER 150,97,2
8729,ALTO,98,1
8730,BALENO,98,1
8731,BALENO 1.3 GA,98,1
8732,BALENO 1.6 GLX,98,1
8733,BALENO 1.6 GS,98,1
8734,BALENO GLX,98,1
8735,BALENO GLX 1.4L A/T,98,1
8736,BALENO GLX 1.4L M/T,98,1
8737,CARRY 1.3,98,2
8738,CELERIO,98,1
8739,FUN 1.0,98,1
8740,FUN 1.4,98,1
8741,G. VITARA 3P 1.6N 16V M/T,98,2
8742,G. VITARA 3P 1.6N 16V MT,98,2
8743,G. VITARA 5 PTAS 2.0 A/T,98,2
8744,G. VITARA 5PTAS 2.0 M/T,98,2
8745,G. VITARA 5PTAS 2.0 TDI,98,2
8746,GRAND NOMADE,98,2
8747,GRAND NOMADE 2.0,98,1
8748,GRAND NOMADE 2.0,98,2
8749,GRAND NOMADE 2.7,98,2
8750,GRAND NOMADE GLX  LTD,98,2
8751,GRAND NOMADE GLX 2.0,98,1
8752,GRAND NOMADE GLX 2.4,98,2
8753,GRAND NOMADE LTD 4X4,98,2
8754,GRAND NOMADE SPORT LE,98,2
8755,GRAND NOMADE XL7,98,1
8756,GRAND VITARA 1.6 (3,98,2
8757,GRAND VITARA 1.9,98,2
8758,GRAND VITARA 2.0 (3,98,2
8759,GRAND VITARA 2.0 (5,98,1
8760,GRAND VITARA 2.0 (5,98,2
8761,GRAND VITARA 2.0 M,98,2
8762,GRAND VITARA 2.0L,98,1
8763,GRAND VITARA 2.0L,98,2
8764,GRAND VITARA 2.5 V6 (5,98,1
8765,GRAND VITARA 2.5 V6 (5,98,2
8766,GRAND VITARA GLX 2.4 A/T,98,2
8767,GRAND VITARA JIII 2.0L,98,2
8768,GRAND VITARA JIII 2.4L,98,2
8769,GRAND VITARA JLX 2.4L 4X2,98,1
8770,GRAND VITARA JLX-L 2.4 4X4,98,2
8771,GRAND VITARA JX 2.4L 4X4,98,2
8772,GRAND VITARA TD (5 PTAS.),98,2
8773,GRAND VITARA TDI (5,98,2
8774,GRAND VITARA V6,98,1
8775,GRAND VITARA V6,98,2
8776,GRAND VITARA XL-7,98,2
8777,JIMNY,98,2
8778,JIMNY 1.3 JLX,98,2
8779,JIMNY 1.3 JX,98,2
8780,JIMNY 1.5 GLX AT,98,2
8781,JIMNY 1.5 GLX MT,98,2
8782,SAMURAI,98,2
8783,SAMURAI JL,98,2
8784,SAMURAI JX,98,2
8785,SANTANA,98,2
8786,SANTANA 413 SAMURAI,98,2
8787,SANTANA SJ-410,98,2
8788,SIDEKICK,98,1
8789,SIDEKICK,98,2
8790,SIDEKICK JA,98,2
8791,SIDEKICK JLX,98,1
8792,SIDEKICK JLX,98,2
8793,SIDEKICK JLX 4WD,98,1
8794,SIDEKICK JS,98,1
8795,SIDEKICK JS,98,2
8796,SIDEKICK JX,98,2
8797,SIDEKICK SPORT,98,1
8798,SIDEKICK SPORT,98,2
8799,SIDEKICK SPORT JLX,98,2
8800,SIDEKICK SPORT JX,98,2
8801,SJ 410 JL,98,2
8802,SWIFT 1.2L CVT GLX,98,1
8803,SWIFT 1.5,98,1
8804,SWIFT 1.5L,98,1
8805,SWIFT DDIS,98,1
8806,SWIFT GLX,98,1
8807,SWIFT GLX 1.4 M/T,98,1
8808,SWIFT VVT AT 1.5,98,1
8809,SX4,98,1
8810,VITARA,98,1
8811,VITARA,98,2
8812,VITARA 2.0 TD,98,2
8813,VITARA GL 1.6 L 4X2 5P A/T,98,1
8814,VITARA GL 1.6L 4X2 5P M/T,98,1
8815,VITARA GL+ 1.6L 4X4 5P A/T,98,2
8816,VITARA GLX SR 1.6L 4X4 5P,98,2
8817,VITARA JLX,98,2
8818,VITARA JLX (5 PUERTAS),98,2
8819,VITARA JLX (TECHO DE,98,2
8820,VITARA JLX 1.9D,98,2
8821,VITARA JLX 1.9TD,98,2
8822,VITARA JLX V6,98,2
8823,VITARA JX,98,2
8824,VITARA JX 1.6,98,2
8825,VITARA V6,98,2
8826,WAGON R+ 1.0 GA,98,1
8827,WAGON R+GL,98,1
8828,XL-7,98,2
8829,SAMURAI 413 J,99,2
8830,207,100,2
8831,SAFARI,100,2
8832,SAFARI EX 4X4,100,2
8833,SUMO,100,3
8834,SUMO TURBO,100,3
8835,SUMO-EX 4X4,100,3
8836,TELCO SPORT,100,1
8837,TELCOLINE,100,2
8838,TELCOLINE (DOBLE CABINA),100,2
8839,TELCOLINE TDI (CABINA,100,2
8840,TELCOLINE TDI 4X4 (CABINA,100,2
8841,TELCOLINE TDI 4X4-CABINA,100,2
8842,4 RUNNER,101,2
8843,4 RUNNER 2.8 D,101,2
8844,4 RUNNER 2.8 D,101,1
8845,4 RUNNER 3.4 V6 LIMITED,101,2
8846,4 RUNNER EFI SR5,101,2
8847,4 RUNNER EFI SR5,101,1
8848,4 RUNNER LIMITED,101,2
8849,4 RUNNER SR5,101,1
8850,4 RUNNER SR5,101,2
8851,4 RUNNER SR5 LIMITED,101,1
8852,4 RUNNER SR5 LIMITED,101,2
8853,4 RUNNER SR5 V6,101,1
8854,4 RUNNER SR5 V6,101,2
8855,4 RUNNER TD 3.0,101,2
8856,4 RUNNER TURBO DIESEL,101,2
8857,4 RUNNER V6,101,1
8858,4RN SRV5,101,1
8859,4WD CABINA SIMPLE,101,2
8860,86 FT M/T,101,1
8861,86 GT A/T,101,1
8862,86 GT M/T,101,1
8863,AURIS,101,1
8864,AVALON XLS,101,1
8865,AVENSIS 1.6 TERRA,101,1
8866,AVENSIS 1.8,101,1
8867,AVENSIS 2.0,101,1
8868,AVENSIS 2.0 A/T,101,1
8869,AVENSIS 2.0 M/T,101,1
8870,AVENSIS 2.2,101,1
8871,AVENSIS WT-I,101,1
8872,C-HR HV 1.8 ECVT,101,1
8873,CAMRY,101,1
8874,CAMRY 2.2,101,1
8875,CAMRY 2.4,101,1
8876,CAMRY CE,101,1
8877,CAMRY DX,101,1
8878,CAMRY GL,101,1
8879,CAMRY L4 2.5,101,1
8880,CAMRY LE,101,1
8881,CAMRY SE,101,1
8882,CAMRY V6,101,1
8883,CAMRY V6 3.5,101,1
8884,CAMRY V6 XLE,101,1
8885,CAMRY XLE,101,1
8886,CAMRY XLE SE,101,1
8887,COASTER,101,3
8888,COASTER 20 PASAJEROS,101,3
8889,COASTER 30 PASAJEROS,101,3
8890,COROLLA,101,1
8891,COROLLA 1.6,101,1
8892,COROLLA 1.6 GLI,101,1
8893,COROLLA 1.6 SI,101,1
8894,COROLLA 1.6 XLI,101,1
8895,COROLLA 1.8 SE-G,101,1
8896,COROLLA 1.8 XE I,101,1
8897,COROLLA 1.8D DX,101,1
8898,COROLLA 2.0 DXL,101,1
8899,COROLLA 2.0 SEG CVT,101,1
8900,COROLLA 2.0 SEG CVT MY21,101,1
8901,COROLLA 2.0 XEI CVT,101,1
8902,COROLLA 2.0 XEI CVT MY21,101,1
8903,COROLLA 2.0 XEI MT,101,1
8904,COROLLA 2.0 XEI MT MY21,101,1
8905,COROLLA 2.0 XLI CVT,101,1
8906,COROLLA 2.0 XLI CVT MY21,101,1
8907,COROLLA 2.0 XLI MT,101,1
8908,COROLLA 2.0 XLI MT MY21,101,1
8909,COROLLA 2.0D,101,1
8910,COROLLA CE,101,1
8911,COROLLA CROSS GR-SPORT,101,1
8912,COROLLA CROSS SEG 2.0,101,1
8913,COROLLA CROSS SEG HEV,101,1
8914,COROLLA CROSS SEG HV 1.8,101,1
8915,COROLLA CROSS SEG LE HV,101,1
8916,COROLLA CROSS XEI 2.0 CVT,101,1
8917,COROLLA CROSS XEI HEV 1.8,101,1
8918,COROLLA CROSS XEI HV 1.8,101,1
8919,COROLLA CROSS XLI 2.0 CVT,101,1
8920,COROLLA DIESEL,101,1
8921,COROLLA DX,101,1
8922,COROLLA DX AUTOMATICO,101,1
8923,COROLLA FIELDER,101,1
8924,COROLLA FIELDER SE-G A/T,101,1
8925,COROLLA FIELDER XEI,101,1
8926,COROLLA FX1.6,101,1
8927,COROLLA GL 1.6,101,1
8928,COROLLA GLI 1.6,101,1
8929,COROLLA GR-S 2.0 CVT,101,1
8930,COROLLA GR-SPORT 2.0 CVT,101,1
8931,COROLLA HV 1.8 SEG ECVT,101,1
8932,COROLLA HV 1.8 XEI ECVT,101,1
8933,COROLLA LE,101,1
8934,COROLLA S,101,1
8935,COROLLA S 1.8 M/T,101,1
